id;marca;nomeDaPeca;precoComDesconto;precoSemDesconto;Descricao;Tamanho;Condicao;Cores;DisponÌvel;Data;Status
14428;Adri-Kim;Casaco Adri-Kim;199.00;199.00;Casaco estampado com capuz, bolsos e zÌper. Possui alguns fios puxados, mas n„o comprometem a peÁa que est· em Ûtimo estado.;G;Vintage;;VENDIDO;54:03.9;VERIFICADO
14431;Sem Marca;Cropped Rolling Stones;25.00;25.00;Camiseta com estampa cortada. A estampa È mais detonada, deixando a cropped ainda mais legal.;M;Vintage;;VENDIDO;42:23.9;VERIFICADO
14432;Ph;Camisa Xadrez Boyfriend;39.00;39.00;Camisa xadrez com um bolso na frente.;G;Vintage;;VENDIDO;21:28.9;VERIFICADO
14434;Sem Marca;Camiseta Tie-dye;35.00;35.00;Camiseta tie-dye em malha fria bem soltinha.;G;Vintage;;VENDIDO;03:08.0;VERIFICADO
14256;Sem Marca;Vestido Veludo Longo;50.00;50.00;Vestido de veluco com alcinha e fenda na frente, tamanho mais apropriado para pessoas mais baixas. A costura possui pouco desgaste.;P;Vintage;;VENDIDO;10:13.5;VERIFICADO
14436;Sem Marca;Vestido Longo Floral;29.00;59.00;Vestido longo estampado.;M;Vintage;;DISPONIVEL;06:47.6;VERIFICADO
14437;Sem Marca;Blusa Tropical;36.00;36.00;Blusa ampla estampada com zÌper na frente, bolsos e amarraÁ„o na barra.;G;Vintage;;VENDIDO;33:43.8;VERIFICADO
14438;Japna;Kaftan Floral;39.00;39.00;Kaftan estampado com pequenos pontos de brilho.;U;Vintage;;VENDIDO;40:21.4;VERIFICADO
14439;C&A;Camisa Canda;79.00;79.00;Camisa estampada de manga curta.;P;Vintage;;VENDIDO;11:04.1;VERIFICADO
14441;Di Trevi;Camisa Trevi;45.00;45.00;Camisa de flanela listrada com manga comprida.;M;Vintage;;VENDIDO;57:55.6;VERIFICADO
14442;Zara;Vestido Floral Zara;49.00;49.00;Vestido estampado com mangas 3/4, bolsos e zÌper invisÌvel na lateral.;M;Vintage;;VENDIDO;30:32.4;VERIFICADO
14443;Vallezano;Jaqueta Jeans Valezzano;63.00;63.00;Jaqueta jeans com bolsos na frente.;P;Vintage;;VENDIDO;10:20.3;VERIFICADO
14444;Beck's;Camisa Jeans Beck‚Äôs;99.00;99.00;Camisa jeans de manga comprida com bolsos na frente.;M;Vintage;;VENDIDO;09:39.3;VERIFICADO
14445;Pandy;Camisa Pandy;43.00;43.00;Camisa com estampa mi˙da de manga comprida.;M;Vintage;;VENDIDO;09:58.1;VERIFICADO
14446;Taco Jeans;Regata Taco Jeans;29.00;29.00;Regata jeans com botıes na frente.;P;Vintage;;VENDIDO;53:46.3;VERIFICADO
14447;Sem Marca;Short …tnico;39.00;39.00;Short estampado de cintura alta com el·stico.;P;Vintage;;VENDIDO;24:51.7;VERIFICADO
14448;Makenji;Camisa By The Sea;38.00;38.00;Camisa estampada de manga curta com um bolso na frente.;M;Vintage;;VENDIDO;16:02.6;VERIFICADO
14449;Raybest Basic;Camisa Floral Raybest;42.00;42.00;Camisa com estampa mi˙da de manga curta.;M;Vintage;;VENDIDO;33:37.6;VERIFICADO
14450;Blue Steel;CalÁa Tie-dye;69.00;69.00;CalÁa jeans com tingimento tie-dye, possui elasticidade.;36;Vintage;;VENDIDO;42:39.9;VERIFICADO
14451;Sem Marca;Short Floral;35.00;35.00;Short estampado de cintura alta com el·stico.;P;Vintage;;VENDIDO;25:03.5;VERIFICADO
14452;Original Colors;Cropped …tnica;29.00;29.00;Cropped estampada.;M;Vintage;;VENDIDO;33:06.1;VERIFICADO
14453;Levi's;Jaqueta Levis;129.00;129.00;Jaqueta jeans com bolsos na frente.;G;Vintage;;VENDIDO;52:08.0;VERIFICADO
14454;Halib;Jaqueta Halib;99.00;99.00;Jaqueta jeans com bolsos na frente.;G;Vintage;;VENDIDO;01:17.8;VERIFICADO
14457;Zanatta;Colete Zanatta;69.00;69.00;Colete de l„ com padronagem.;M;Vintage;;VENDIDO;14:46.3;VERIFICADO
14458;Sem Marca;SuÈter …tnico;56.00;56.00;SuÈter com estampa Ètnica.;M;Vintage;;VENDIDO;32:14.8;VERIFICADO
14459;Denim Co;Short Alto Cruz;38.00;38.00;Short jeans de cintura alta estampado com elasticidade. Apresenta partes pouco desbotadas, mas n„o comprometem a peÁa.;36;Vintage;;VENDIDO;43:55.2;VERIFICADO
14460;Voir;Camisa Voir;33.00;33.00;Camisa branca de manga curta com bordados.;M;Vintage;;VENDIDO;18:25.0;VERIFICADO
14461;Lia Store;Camisa Lia Store;35.00;35.00;Camisa de manga curta com estampa floral.;G;Vintage;;VENDIDO;42:31.5;VERIFICADO
14465;Cambos Jeans;Camisa Tie-dye Cambos;29.00;29.00;Camisa jenas de manga curta com tingimento tie-dye.;GG;Vintage;;VENDIDO;40:03.8;VERIFICADO
14466;Pachamama;Vestido Pachamama;39.00;39.00;Vestido com estampa floral. Possui lastex atr·s e amarraÁ„o na cintura.;P;Vintage;;VENDIDO;36:06.4;VERIFICADO
14469;Makenji;Jaqueta L„ e Couro;199.00;199.00;Jaqueta de couro e l„ com forro. O couro apresenta partes com desgaste.;G;Vintage;;VENDIDO;33:56.2;VERIFICADO
14471;Canoni;Macac„o Canoni;57.00;57.00;Macac„o de linho com botıes dourados.;P;Vintage;;VENDIDO;36:27.6;VERIFICADO
14472;Sem Marca;Regata …tnica;15.00;29.00;Regata assimÈtrica estampada.;M;Vintage;;DISPONIVEL;49:52.9;VERIFICADO
14474;Beck's;Jaqueta Beck‚Äôs;62.00;62.00;Jaqueta jeans com tingimento e tachas.;G;Vintage;;VENDIDO;54:56.4;VERIFICADO
14475;Sem Marca;Blusa Transparente Estampada;27.00;27.00;Blusa estampada em tecido fino com transparÍncia.;G;Vintage;;VENDIDO;27:39.1;VERIFICADO
14476;Bivik;Jaqueta Horse;65.00;65.00;Jaqueta jeans com bolsos, botıes e desenho atr·s. A gola est· desbotada, mas n„o compromete a peÁa.;P;Vintage;;VENDIDO;10:44.6;VERIFICADO
14479;Lilaiya;Short Renda;38.00;38.00;Short de renda com el·stico na cintura.;P;Vintage;;VENDIDO;54:34.1;VERIFICADO
14480;Colcci;Polo Listrada Colcci;49.00;49.00;Polo listrada com bordado no peito.;P;Vintage;;VENDIDO;53:59.2;VERIFICADO
14481;Sej„o;Camisa Sej„o;49.00;49.00;Camisa de manga comprida estampada com um bolso na frente.;M;Vintage;;VENDIDO;21:05.3;VERIFICADO
14482;Clarice Malhas;SuÈter Clarice;55.00;55.00;SuÈter com padronagem.;P;Vintage;;VENDIDO;54:00.3;VERIFICADO
14484;Ti„o;Camiseta Pirates;21.00;21.00;Camiseta com estampa. Possui um pequeno furinho na frente, mas n„o compromete a peÁa por ser quase imperceptÌvel.;M;Vintage;;VENDIDO;29:09.3;VERIFICADO
14485;Belmondo;Camiseta Belmondo;49.00;49.00;Camiseta estampada com um bolso na frente.;P;Vintage;;VENDIDO;49:40.1;VERIFICADO
14486;Darf;Camisa Dar‚Äôf;48.00;48.00;Camisa de manga comprida estampada.;GG;Vintage;;VENDIDO;21:22.3;VERIFICADO
14487;Sem Marca;Xale Jardim;65.00;65.00;Xale quadrado estampado, com diverentes alternativas de uso. Possui franjas nas pontas, mas elas n„o est„o em bom estado e apresentam desgaste, apesar de a parte do tecido estar perfeita.;U;Vintage;;VENDIDO;15:35.9;VERIFICADO
14489;Dice;Camiseta Navy;25.00;25.00;Camiseta com detalhe na gola e nas mangas.;P;Vintage;;VENDIDO;42:08.5;VERIFICADO
14490;III Era;Camisa Era;35.00;35.00;Camisa jeans de manga comprida com dois bolsos na frente.;M;Vintage;;VENDIDO;02:30.9;VERIFICADO
14492;Sem Marca;SuÈter Bras„o;55.00;55.00;SuÈter com estampa.;M;Vintage;;VENDIDO;12:45.5;VERIFICADO
14493;BG Moda Mulher;Cropped BG;23.00;23.00;Cropped estampada com transparÍncia e forro na frente.;P;Vintage;;VENDIDO;12:24.9;VERIFICADO
14494;Colcci;Polo Colcci;22.00;22.00;Camiseta polo estampada. Possui bolinhas no tecido e estampa com pouco desgaste.;P;Vintage;;VENDIDO;32:34.0;VERIFICADO
14495;Sem Marca;Camisa Ocre;69.00;69.00;Camisa de linho com bordados.;G;Vintage;;VENDIDO;41:55.0;VERIFICADO
14497;Atmosphere;Cardigan Atmosphere;47.00;47.00;Cardigan em tricot com botıes e bolsos na frente.;M;Vintage;;VENDIDO;25:11.7;VERIFICADO
14498;Taco;Camisa Taco;43.00;43.00;Camisa jeans de manga comprida.;GG;Vintage;;VENDIDO;30:42.3;VERIFICADO
14500;Tommy Bahama;Camisa Bahama;56.00;56.00;Camisa de linho estampada.Possui um bolso na frente e botıes de madeira.;GG;Vintage;;VENDIDO;40:09.2;VERIFICADO
14503;BG Moda Mulher;Cropped Floral;19.00;19.00;Cropped frente ˙nica floral.;P;Vintage;;VENDIDO;23:58.4;VERIFICADO
14505;Sem Marca;Bandana BordÙ;6.00;6.00;Bandana quadrada estampada.;U;Vintage;;VENDIDO;14:21.3;VERIFICADO
14506;Sem Marca;Bandana Mickey;12.00;12.00;Bandana quadrada estampada.;U;Vintage;;VENDIDO;19:25.5;VERIFICADO
14507;Sem Marca;Bandana USA;15.00;15.00;Bandana quadrada estampada.;U;Vintage;;VENDIDO;36:56.2;VERIFICADO
14508;Fog;Camisa Fog;48.00;48.00;Camisa de manga comprida com estampa floral.;G;Vintage;;VENDIDO;59:27.7;VERIFICADO
14510;BG Moda Mulher;Cropped Marrom;29.00;29.00;Cropped de couro sintÈtico com amarraÁ„o atr·s, e tecido com textura nas laterais.;P;Vintage;;VENDIDO;38:38.6;VERIFICADO
14511;Sem Marca;Vestido JaponÍs;49.00;49.00;Vestido preto acinturado com manga de boneca. O tecido possui textura com brilho floral, acompanha cinto.;P;Vintage;;VENDIDO;33:15.5;VERIFICADO
14512;Ecko Unltd;Regata Ecko;29.00;29.00;Regata com gola e mangas cortadas. Possui estampa grande na frente e pequena atr·s.;M;Vintage;;VENDIDO;34:25.7;VERIFICADO
14514;Sem Marca;LenÁo DevorÍ;25.00;25.00;LenÁo devorÍ retangular comprido em veludo.;U;Vintage;;VENDIDO;18:44.4;VERIFICADO
14516;CO2;Jaqueta Militar;39.00;39.00;Jaqueta com bolsos estilo militar.;G;Vintage;;VENDIDO;19:27.4;VERIFICADO
14517;Norton McNaughton;Cardigan Norton;55.00;55.00;Cardigan com padronagem na frente. Possui botıes dourados com estrelas.;G;Vintage;;VENDIDO;03:01.4;VERIFICADO
14518;Medi;Casaco Medi;58.00;58.00;Casaco com padronagem, capuz e bolsos na frente.;GG;Vintage;;VENDIDO;52:52.0;VERIFICADO
14519;Moa Moa;Chemisier Floral Moa;39.00;39.00;Chemisier estampado de manga compridacom bolsos na frente.;P;Vintage;;VENDIDO;18:37.2;VERIFICADO
14522;GP Original Jeans;Jaqueta GP;55.00;55.00;Jaqueta jeans com botıes e bolsos.;M;Vintage;;VENDIDO;27:07.5;VERIFICADO
14523;Sem Marca;Camisa Floral;29.00;29.00;Camisa sem manga estampada com botıes na frente.;G;Vintage;;VENDIDO;10:04.1;VERIFICADO
14525;DK Sport;Casaco Abstrato;49.00;49.00;Casaco estampado com capuz e zÌper.;M;Vintage;;VENDIDO;17:30.1;VERIFICADO
14526;Sem Marca;LenÁo Flores e Franja;29.00;29.00;LenÁo retangular transparente estampado com franja.;U;Vintage;;VENDIDO;00:25.8;VERIFICADO
14530;Sem Marca;Bata Indiana;29.00;29.00;Bata estampada com pontos de glitter.;M;Vintage;;VENDIDO;19:06.8;VERIFICADO
14532;Sem Marca;Colete Navajo;38.00;38.00;Colete preto com padronagem branca.;U;Vintage;;VENDIDO;58:24.7;VERIFICADO
14535;Blue Steel;Blazer Blue Steel;99.00;99.00;Blazer slim com trÍs botıes.;P;Vintage;;VENDIDO;29:15.5;VERIFICADO
14536;Sem Marca;Cardigan Textura;55.00;55.00;Cardigan marrom com padronagem. O tecido possui fios com um pouco de brilho.;P;Vintage;;VENDIDO;30:59.1;VERIFICADO
14538;Barney's;SuÈter Barney‚Äôs;89.00;89.00;SuÈter com padronagem argyle na frente.;M;Vintage;;VENDIDO;36:24.4;VERIFICADO
14540;Uffizi;Camisa Uffizi;55.00;55.00;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;35:23.1;VERIFICADO
14543;Per Tuti;Gorro Marrom;18.00;18.00;SuÈter com padronagem e decote V.;M;Vintage;;VENDIDO;33:49.9;VERIFICADO
14545;Sem Marca;Regata Estampada;28.00;28.00;Camisa sem manga estampada com botıes de coco.;M;Vintage;;VENDIDO;04:26.4;VERIFICADO
14546;Simply Basic;Jaqueta Simply;49.00;49.00;Jaqueta jeans preta com bolsos e botıes.;GG;Vintage;;VENDIDO;13:49.2;VERIFICADO
14547;Sem Marca;Short Alto Estampa e Brilho;40.00;40.00;Short de cintura alta em tecido estampado com brilho. Possui zÌper na frente.;36;Vintage;;VENDIDO;04:37.0;VERIFICADO
14548;Leni's;Colete Leni‚Äôs;99.00;99.00;Colete jeans com bolsos e botıes na frente.;M;Vintage;;VENDIDO;24:29.1;VERIFICADO
14549;Melinos;Blazer Floral;46.00;46.00;Blazer estampado com dois botıes na frente.;M;Vintage;;VENDIDO;21:22.4;VERIFICADO
14550;Sem Marca;Camiseta Floral;25.00;25.00;Camiseta com estampa vintage floral.;G;Vintage;;VENDIDO;41:15.6;VERIFICADO
14551;Taupys;Camisa Taupys;89.00;89.00;Camisa jeans de manga longa com um bolso na frente.;G;Vintage;;VENDIDO;16:55.3;VERIFICADO
14552;Tommy Hilfiger;Bermuda Tommy Hilfiger;45.00;45.00;Bermuda com barra cortada e dobrada.;42;Vintage;;VENDIDO;12:52.2;VERIFICADO
14553;Ogochi;Camisa Ogochi;45.00;45.00;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;29:12.4;VERIFICADO
14554;Claque;Camisa Cobra;28.00;40.00;Camisa de manga longa estampadaem tecido fino com transparÍncia.;G;Vintage;;VENDIDO;18:31.2;VERIFICADO
14555;Sem Marca;Vestido …tnico;40.00;40.00;Vestido com estampa Ètnica com bot„o atr·s e pequeno recorte.;G;Vintage;;VENDIDO;31:32.4;VERIFICADO
14556;Sem Marca;Camisa Marrom;35.00;35.00;Camisa de manga curta marrom com bolso na frente.;P;Vintage;;VENDIDO;32:44.2;VERIFICADO
14557;Lee;Camisa Lee;69.00;69.00;Camisa de manga longa xadrez com dois bolsos na frente.;G;Vintage;;VENDIDO;16:15.0;VERIFICADO
14558;Morena Raiz;Camisa Morena;35.00;35.00;Camisa de manga comprida estampada.;M;Vintage;;VENDIDO;34:29.0;VERIFICADO
14559;Talita Kume;Camisa Kume;34.00;34.00;Camisa estampada de manga 3/4 com dois bolsos na frente.;M;Vintage;;VENDIDO;19:58.9;VERIFICADO
14560;P. Martin;Short Alto P. Martin;39.00;39.00;Short jeans estampado de cintura alta.;36;Vintage;;VENDIDO;23:48.8;VERIFICADO
14561;Siberian;Bermuda SIB Jeans;35.00;35.00;Bermuda jeans com barra cortada e desfiada. Possui uma pequena mancha clara prÛximo ao zÌper.;42;Vintage;;VENDIDO;25:44.9;VERIFICADO
14562;Beluce;Camisa Beluce;79.00;79.00;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;08:04.5;VERIFICADO
14563;Young Connection;Bermuda Young;39.00;39.00;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;11:39.3;VERIFICADO
14564;Centro Cobijero;SuÈter Cobijero;39.00;39.00;SuÈter amplo com capoz e bolso na frente.;M;Vintage;;VENDIDO;37:41.4;VERIFICADO
14565;Van Beek;Camisa Van Beek;79.00;79.00;Camisa de manga longa com botıes e bolso na frente.;G;Vintage;;VENDIDO;28:21.1;VERIFICADO
14566;Sem Marca;Vestido Estampado Lady;19.00;35.00;Vestido estampado amplo. N„o possui botıes nem zÌper.;G;Vintage;;DISPONIVEL;33:25.4;VERIFICADO
14567;Alzira Ferreira;Blusa A. Ferreira;24.00;24.00;Blusa estampada com botıes na frente.;M;Vintage;;VENDIDO;34:06.6;VERIFICADO
14568;Gucci;Bermuda Gucci;45.00;45.00;Bermuda jeans com barra cortada e desfiada.;44;Vintage;;VENDIDO;14:30.5;VERIFICADO
14569;A Colibri;Camisa Colibri;49.00;49.00;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;35:49.9;VERIFICADO
14570;Daniel Cassin;Cropped Bic;29.00;29.00;Cropped com botıes e amarraÁ„o na frente.;P;Vintage;;VENDIDO;37:15.8;VERIFICADO
14572;De Luise;Short Alto De Luise;45.00;45.00;Short jeans de cintura alta com barra cortada e dobrada. Possui elastano.;42;Vintage;;VENDIDO;41:33.5;VERIFICADO
14573;H8I;Regata H8I;10.00;19.00;Regata nadador com estampa floral.;M;Vintage;;DISPONIVEL;10:40.1;VERIFICADO
14574;Acordum;Bermuda Acordum;39.00;39.00;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;41:07.9;VERIFICADO
14575;Ralph Lauren;Camisa Ralph Lauren;99.00;99.00;Camisa de manga longa.;G;Vintage;;VENDIDO;16:48.6;VERIFICADO
14576;Agassi;Camisa Agassi;44.00;44.00;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;39:14.9;VERIFICADO
14577;Sem Marca;Camisa Ampla Abstrata;39.00;39.00;"Camisa de manga 3;4 estampada com ombreiras.";GG;Vintage;;VENDIDO;50:21.8;VERIFICADO
14578;Trafaluc;Camiseta Skull;19.00;19.00;Camiseta com estampa na frente. Possui um pequeno furinho na gola, prÛximo da etiqueta atr·s, mas È praticamente imperceptÌvel.;G;Vintage;;VENDIDO;08:37.6;VERIFICADO
14579;Sem Marca;Vestido Flores;19.00;39.00;Vestido estampado com zÌper atr·s.;M;Vintage;;DISPONIVEL;57:46.1;VERIFICADO
14580;St John's Bay;Camisa SJBay;45.00;45.00;Camisa xadrez de manga longa com um bolso na frente.;M;Vintage;;VENDIDO;34:41.3;VERIFICADO
14581;Forever 21;Camisa Po· Forever 21;29.00;29.00;Camisa de manga curta transparente com estampa de po·.;G;Vintage;;VENDIDO;15:56.4;VERIFICADO
14582;Crawford;Camisa Crawford;39.00;39.00;Camisa de manga curta estampada.;GG;Vintage;;VENDIDO;18:59.1;VERIFICADO
14583;Lume;Vestido Lume;39.00;39.00;Vestido estampado com manga 3/4. Possui elasticidade.;M;Vintage;;VENDIDO;29:43.6;VERIFICADO
14584;Puccini;Camisa Puccini;45.00;45.00;Camisa de flanela xadrez com um bolso na frente.;G;Vintage;;VENDIDO;25:24.8;VERIFICADO
14585;Ralm;Camisa Ralm;27.00;39.00;Camisa xadrez de manga longa com amarraÁ„o na frente.;G;Vintage;;VENDIDO;34:50.3;VERIFICADO
14586;Le Lis Blanc;Vestido Le Lis Blanc;43.00;43.00;Vestido estampado de alcinha.;P;Vintage;;VENDIDO;01:11.2;VERIFICADO
14587;Light Shore;Camisa √Çncoras;79.00;79.00;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;34:24.7;VERIFICADO
14588;Sem Marca;Camisa Quadros Florais;32.00;32.00;Camisa de manga curta estampada.;G;Vintage;;VENDIDO;41:07.2;VERIFICADO
14589;Q Talento;Camisa Talento;35.00;35.00;Camisa de manga curta estampada com um bolso na frente.;P;Vintage;;VENDIDO;52:27.3;VERIFICADO
14590;Young Fit;Camisa Y Fit;49.00;49.00;Camisa de manga curta estampada com um bolso na frente.;M;Vintage;;VENDIDO;34:15.9;VERIFICADO
14591;Marisa;Cropped Jeans;39.00;39.00;Cropped Jeans com amarraÁ„o na frente.;M;Vintage;;VENDIDO;06:26.8;VERIFICADO
14592;TNG;Camisa Jeans Tng;99.00;99.00;Camisa jeans de manga comprida com um bolso na frente.;G;Vintage;;VENDIDO;54:02.2;VERIFICADO
14593;Pool;Bermuda Pool;39.00;39.00;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;20:50.2;VERIFICADO
14594;Blue Zone;Bermuda Blue Zone;39.00;39.00;Bermuda jeans com barra cortada e desfiada.;42;Vintage;;VENDIDO;40:40.5;VERIFICADO
14595;Billabong;Regata Billabong;13.00;19.00;Regata com estampa na frente. Possui gola e mangas cortadas.;G;Vintage;;VENDIDO;20:14.3;VERIFICADO
14596;Island Tropics;Camisa Island;39.00;39.00;Camisa de manga curta estampada.;M;Vintage;;VENDIDO;20:54.8;VERIFICADO
14597;Virtual;Camisa Virtual;55.00;55.00;Camisa tingida com um bolso na frente.;M;Vintage;;VENDIDO;15:20.4;VERIFICADO
14598;Sem Marca;Regat„o Urban;15.00;15.00;Regata mais detonada com estampa na frente. Possui gola e mangas cortadas.;G;Vintage;;VENDIDO;17:25.3;VERIFICADO
14599;Sks;Camisa Sks;89.00;89.00;Camisa de manga curta estampada com um bolso na frente.;G;Vintage;;VENDIDO;27:16.9;VERIFICADO
14600;Cotton On;Blusa Cotton On;29.00;29.00;Blusa de tricÙ. Possui alguns fios puxados, mas que n„o comprometem a peÁa.;G;Vintage;;VENDIDO;04:33.1;VERIFICADO
14602;Sem Marca;Camisa LSD;35.00;35.00;Camisa estampada de manga curta.;G;Vintage;;VENDIDO;22:45.5;VERIFICADO
14603;Aloha Joe;Camisa Aloha;49.00;49.00;Camisa estampada de manga curta com um bolso na frente.;GG;Vintage;;VENDIDO;42:49.3;VERIFICADO
14604;Daniel Cassin;Camisa Cassin;49.00;49.00;Camisa transparente estampada com babado nos ombros.;M;Vintage;;VENDIDO;15:32.8;VERIFICADO
14605;Sem Marca;Blusa Listras e Padr„o;39.00;39.00;Blusa transparente estampada.;GG;Vintage;;VENDIDO;49:33.6;VERIFICADO
14606;Sem Marca;Blusa Fios Dourados;35.00;35.00;Regata de tricÙ com fios metalizados.;P;Vintage;;VENDIDO;08:40.7;VERIFICADO
14607;Questions;Blusa Say What;35.00;35.00;Blusa estilo poncho com padronagem.;M;Vintage;;VENDIDO;08:30.3;VERIFICADO
14608;Miss Me;Mini Vestido Floral;35.00;35.00;Vestido bem curtinho estampado, ideal para meninas mais baixas.;P;Vintage;;VENDIDO;31:22.2;VERIFICADO
14609;Marchiori;Saia Jeans Alta;45.00;45.00;Saia jeans de cintura alta com botıes na frente.;40;Vintage;;VENDIDO;31:46.0;VERIFICADO
14610;Piuf's;Colete Piuf‚Äôs;49.00;49.00;Colete jeans com cava desfiada.;M;Vintage;;VENDIDO;59:13.2;VERIFICADO
14611;Forever 21;CalÁa …tnica;59.00;59.00;CalÁa estampada em tecido leve com el·stico na cintura e na barra.;P;Novo;;VENDIDO;52:14.6;VERIFICADO
14612;Cepheus;Camisa Tie-Dye;89.00;89.00;Camisa em tingimento tie-dye.;GG;Vintage;;VENDIDO;51:28.3;VERIFICADO
14614;Marfinno;Camiseta Tie-dye;25.00;25.00;Camiseta com tingimento tie-dye. Tamanho G mas possui modelagem pequena, vestindo M.;M;Vintage;;VENDIDO;19:36.9;VERIFICADO
14615;Malandru's;Short Jeans Alto;40.00;40.00;Short jeans de cintura alta com barra cortada e dobrada. Possui cadarÁo para amarrar.;36;Vintage;;VENDIDO;29:41.1;VERIFICADO
14616;Di Witzke;Short ALto Witzke;45.00;45.00;Short jeans de cintura alta tingido com barra cortada e dobrada.;36;Vintage;;VENDIDO;31:46.3;VERIFICADO
14617;H&M;Camisa Jeans H&M;89.00;89.00;Camisa jeansde manga comprida.;G;Vintage;;VENDIDO;19:52.6;VERIFICADO
14618;Marfinno;Camisa Marfinno;79.00;79.00;Camisa de manga curta com estampa floral.;G;Vintage;;VENDIDO;28:01.2;VERIFICADO
14619;Du CÙtÈ;Camisa Monsieur;69.00;69.00;Camisa xadrez de manga curta.;G;Vintage;;VENDIDO;59:03.0;VERIFICADO
14620;Tva;Jaqueta Tva;49.00;49.00;Jaqueta jeans cinza ampla.;M;Vintage;;VENDIDO;32:43.1;VERIFICADO
14621;O Visual;Casaquinho Vintage;39.00;39.00;Casaquinho aberto com pequeno e discreto babado na frente.;P;Vintage;;VENDIDO;42:20.8;VERIFICADO
14622;Gandhi;Camisa Gandhi;89.00;89.00;Camisa estampada de manga curta. Possui algumas manchas claras, mas que n„o comprometem a peÁa.;G;Vintage;;VENDIDO;10:41.6;VERIFICADO
14623;Leguiff;Short Alto Leguiff;49.00;49.00;Short jeans de cintura alta com barra cortada e dobrada. Possui bordado Ètnico na lateral.;36;Vintage;;VENDIDO;02:03.8;VERIFICADO
